station_id,station_name,city,frequency,listed_files,first_year,last_year,status
site_5855,"Regional Park, Indore - IMC",Indore,15M,3,2023,2025,success
site_5854,"Residency Area, Indore - IMC",Indore,15M,3,2023,2025,success
site_5709,"Vijay Nagar Scheme-78, Indore - Glenmark",Indore,15M,4,2017,2025,success
site_5965,"Govindh Bhavan Colony, Jabalpur - JMC",Jabalpur,15M,3,2023,2025,success
site_5817,"Gupteshwar, Jabalpur - JMC",Jabalpur,15M,4,2017,2025,success
site_5249,"Marhatal, Jabalpur - MPPCB",Jabalpur,15M,9,2017,2025,success
site_1393,"Adarsh Nagar, Jaipur - RSPCB",Jaipur,15M,9,2017,2025,success
site_5725,"Mansarovar Sector-12, Jaipur - RSPCB",Jaipur,15M,4,2017,2025,success
site_134,"Police Commissionerate, Jaipur - RSPCB",Jaipur,15M,9,2017,2025,success
site_5728,"RIICO Sitapura, Jaipur - RSPCB",Jaipur,15M,4,2017,2025,success
site_5727,"Sector-2 Murlipura, Jaipur - RSPCB",Jaipur,15M,4,2017,2025,success
site_1396,"Shastri Nagar, Jaipur - RSPCB",Jaipur,15M,9,2017,2025,success
site_5772,"Sadar Bazar, Jaisalmer - RSPCB",Jaisalmer,15M,4,2017,2025,success
site_1438,"Civil Line, Jalandhar - PPCB",Jalandhar,15M,9,2017,2025,success
site_5790,"Prabhat Colony, Jalgaon - MPCB",Jalgaon,15M,4,2017,2025,success
site_5791,"Old MIDC, Jalna - MPCB",Jalna,15M,4,2017,2025,success
site_5851,"Mudtra Sili, Jalore - RSPCB",Jalore,15M,3,2023,2025,success
site_5937,"Kalidaspur, Balasore - OSPCB",Januganj,15M,3,2023,2025,success
site_1401,"Suryakiran Bhawan NCL, Singrauli - MPPCB",Jayant,15M,9,2017,2025,success
site_5724,"Rajlaxmi Nagar, Jhalawar - RSPCB",Jhalawar,15M,4,2017,2025,success
site_5583,"Shivaji Nagar, Jhansi - UPPCB",Jhansi,15M,9,2017,2025,success
site_5717,"Indra Nagar, Jhunjhunu - RSPCB",Jhunjhunu,15M,4,2017,2025,success
site_5729,"Jigani, Bengaluru - KSPCB",Jigani,15M,4,2017,2025,success
site_5056,"Police Lines, Jind - HSPCB",Jind,15M,9,2017,2025,success
site_136,"Collectorate, Jodhpur - RSPCB",Jodhpur,15M,11,2015,2025,success
site_5726,"Digari Kalan, Jodhpur - RSPCB",Jodhpur,15M,4,2017,2025,success
site_5773,"Mandor, Jodhpur - RSPCB",Jodhpur,15M,4,2017,2025,success
site_5694,"Samrat Ashok Udhyan, Jodhpur - RSPCB",Jodhpur,15M,6,2017,2025,success
site_254,"Tata Stadium, Jorapokhar - JSPCB",Jorapokhar,15M,9,2017,2025,success
site_5693,"Yerramukkapalli, Kadapa - APPCB",Kadapa,15M,6,2017,2025,success
site_5072,"Rishi Nagar, Kaithal - HSPCB",Kaithal,15M,9,2017,2025,success
site_1565,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",Kalaburagi,15M,9,2017,2025,success
site_5679,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",Kalaburagi,15M,6,2017,2025,success
site_6082,"Kalu Nagar, Dombivli - MPCB",Kalyan,15M,0,,,success
site_5118,"Khadakpada, Kalyan - MPCB",Kalyan,15M,9,2017,2025,success
site_5783,"Kamble Tarf Birwadi, Mahad - MPCB",Kamble Tarf Birwadi,15M,4,2017,2025,success
site_5276,"Thavakkara, Kannur - Kerala PCB",Kannur,15M,9,2017,2025,success
site_5500,"FTI Kidwai Nagar, Kanpur - UPPCB",Kanpur,15M,9,2017,2025,success
site_5416,"IITK, Kanpur - IITK",Kanpur,15M,8,2017,2025,success
site_5474,"NSI Kalyanpur, Kanpur - UPPCB",Kanpur,15M,9,2017,2025,success
site_276,"Nehru Nagar, Kanpur - UPPCB",Kanpur,15M,17,2009,2025,success
site_5723,"Satyawati Vihar, Karauli - RSPCB",Karauli,15M,4,2017,2025,success
site_5125,"Hebbal 1st Stage, Mysuru - KSPCB",KarimuddanaHalli,15M,9,2017,2025,success
site_5049,"Sector-12, Karnal - HSPCB",Karnal,15M,9,2017,2025,success
site_5627,"Kamadenu Nagar, Karur - TNPCB",Karur,15M,9,2017,2025,success
site_5853,"KHB Colony, Karwar - KSPCB",Karwar,15M,3,2023,2025,success
site_5704,"Govt. Girls Inter College, Kashipur - UKPCB",Kashipur,15M,4,2017,2025,success
site_5546,"Mirchaibari, Katihar - BSPCB",Katihar,15M,9,2017,2025,success
site_5606,"Keelapalur, Ariyalur - TNPCB",Keezhapalur,15M,9,2017,2025,success
site_5674,"Dabuna, Nayagarh - OSPCB",Keonjhar,15M,6,2017,2025,success
site_5671,"Jagamohanpur, Keonjhar - OSPCB",Keonjhar,15M,6,2017,2025,success
site_5809,"Khaira, Boisar - MPCB",Khaira,15M,4,2017,2025,success
site_6090,"New Anaj Mandi, Khairthal - RSPCB",Khairthal,15M,0,,,success
site_5691,"Govt. Higher Secondary School, Milupara - CECB",Khamahari,15M,6,2017,2025,success
site_5547,"SDM Office_Khagra, Kishanganj - BSPCB",Kishanganj,15M,9,2017,2025,success
site_5272,"Kacheripady, Ernakulam - Kerala PCB",Kochi,15M,8,2017,2025,success
site_1397,"Ashok Nagar, Udaipur - RSPCB",Kodiyat,15M,9,2017,2025,success
site_5375,"PWD Junction, Kohima - NPCB",Kohima,15M,1,2025,2025,success
site_1551,"Tamaka Ind. Area, Kolar - KSPCB",Kolar,15M,9,2017,2025,success
site_5768,"Shivaji University, Kolhapur - MPCB",Kolhapur,15M,4,2017,2025,success
site_5769,"Sinchan Bhavan, Kolhapur - MPCB",Kolhapur,15M,4,2017,2025,success
site_5238,"Ballygunge, Kolkata - WBPCB",Kolkata,15M,9,2017,2025,success
site_5129,"Bidhannagar, Kolkata - WBPCB",Kolkata,15M,9,2017,2025,success
site_5110,"Fort William, Kolkata - WBPCB",Kolkata,15M,9,2017,2025,success
site_5111,"Jadavpur, Kolkata - WBPCB",Kolkata,15M,9,2017,2025,success
site_296,"Rabindra Bharati University, Kolkata - WBPCB",Kolkata,15M,10,2016,2025,success
site_5126,"Rabindra Sarobar, Kolkata - WBPCB",Kolkata,15M,9,2017,2025,success
site_309,"Victoria, Kolkata - WBPCB",Kolkata,15M,10,2016,2025,success
site_5334,"Polayathode, Kollam - Kerala PCB",Kollam,15M,9,2017,2025,success
site_5979,"Collectorate Office, Virudhunagar - TNPCB",Kooraikundu,15M,3,2023,2025,success
site_5415,"Diwator Nagar, Koppal - KSPCB",Koppal,15M,9,2017,2025,success
site_5656,"Rampur, Korba - CECB",Korba,15M,9,2017,2025,success
site_5707,"Dhanmandi, Kota - RSPCB",Kota,15M,4,2017,2025,success
site_5701,"Nayapura, Kota - RSPCB",Kota,15M,4,2017,2025,success
site_1394,"Shrinath Puram, Kota - RSPCB",Kota,15M,9,2017,2025,success
site_5271,"Palayam, Kozhikode - Kerala PCB",Kozhikode,15M,9,2017,2025,success
site_1410,"GM Office, Brajrajnagar - OSPCB",Kudaloi,15M,9,2017,2025,success
site_5690,"OP Jindal School, Kunjemura - CECB",Kunjemura,15M,6,2017,2025,success
site_5043,"Sector-7, Kurukshetra - HSPCB",Kurukshetra,15M,9,2017,2025,success
site_5338,"SFTI Kusdihra, Gaya - BSPCB",Kusdihra,15M,9,2017,2025,success
site_5780,"Sawe Wadi, Latur - MPCB",Latur,15M,4,2017,2025,success
site_5460,"B R Ambedkar University, Lucknow - UPPCB",Lucknow,15M,9,2017,2025,success
site_272,"Kendriya Vidyalaya, Lucknow - CPCB",Lucknow,15M,14,2009,2025,success
site_5462,"Kukrail Picnic Spot-1, Lucknow - UPPCB",Lucknow,15M,9,2017,2025,success
site_277,"Lalbagh, Lucknow - CPCB",Lucknow,15M,17,2009,2025,success
site_1405,"Nishant Ganj, Lucknow - UPPCB",Lucknow,15M,9,2017,2025,success
site_297,"Talkatora District Industries Center, Lucknow - CPCB",Lucknow,15M,17,2009,2025,success
site_253,"Punjab Agricultural University, Ludhiana - PPCB",Ludhiana,15M,9,2017,2025,success
site_1450,"Kalal Majra, Khanna - PPCB",Machhiwara Sahib,15M,9,2017,2025,success
site_6085,"Srinivas Nagar Colony, Machilipatnam - APPCB",Machilipatnam Rural,15M,0,,,success
site_5391,"Stuart Hill, Madikeri - KSPCB",Madikeri,15M,9,2017,2025,success
site_5550,"Forest Rest House, Manguraha - BSPCB",Maguraha,15M,9,2017,2025,success
site_5802,"Mahesh Nagar, Malegaon - MPCB",Malegaon,15M,4,2017,2025,success
site_5055,"General Hospital, Mandikhera(Nuh) - HSPCB",Mandikhera,15M,1,2025,2025,success
site_5421,"Kadri, Mangalore - KSPCB",Mangaluru,15M,9,2017,2025,success
site_5258,"Ganga Nagar, Meerut - UPPCB",Meerut,15M,9,2017,2025,success
site_5109,"Jai Bhim Nagar, Meerut - UPPCB",Meerut,15M,9,2017,2025,success
site_6093,"MIET College, Meerut - UPPCB",Meerut,15M,0,,,success
site_5257,"Pallavpuram Phase 2, Meerut - UPPCB",Meerut,15M,9,2017,2025,success
site_5603,"Kalindi Kunj, Khurja - UPPCB",Meerut Division,15M,9,2017,2025,success
site_1569,"New Collectorate, Baghpat - UPPCB",Meerut Division,15M,9,2017,2025,success
site_6067,"Sadanand Nagar, Mehsana - Nexteng Enviro",Mehsana,15M,0,,,success
site_5619,"Kilambi, Kanchipuram - TNPCB",Melambi,15M,9,2017,2025,success
site_5248,"Chhoti Gwaltoli, Indore - MPPCB",Mewasjamniya,15M,9,2017,2025,success
site_5806,"Bhayandar West, Mira-Bhayandar - MPCB",Mira Bhayandar,15M,4,2017,2025,success
site_5554,"Buddhi Vihar, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_5537,"Employment Office, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_5555,"Jigar Colony, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_5620,"Kashiram Nagar, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_1398,"Lajpat Nagar, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_5613,"Transport Nagar, Moradabad - UPPCB",Moradabad,15M,9,2017,2025,success
site_5478,"Gandak Colony, Motihari - BSPCB",Motihari,15M,9,2017,2025,success
site_5124,"Urban, Chamarajanagar - KSPCB",Mudumalai,15M,9,2017,2025,success
site_5392,"Bandra Kurla Complex, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5810,"Bandra Kurla Complex, Mumbai - MPCB",Mumbai,15M,4,2017,2025,success
site_168,"Bandra, Mumbai - MPCB",Mumbai,15M,11,2015,2025,success
site_5400,"Borivali East, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5113,"Borivali East, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5960,"Byculla, Mumbai - BMC",Mumbai,15M,3,2023,2025,success
site_5399,"Chakala-Andheri East, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5811,"Chembur, Mumbai - MPCB",Mumbai,15M,4,2017,2025,success
site_5107,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5120,"Colaba, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5396,"Deonar, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5964,"Ghatkopar, Mumbai - BMC",Mumbai,15M,3,2023,2025,success
site_5412,"Kandivali East, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5962,"Kandivali West, Mumbai - BMC",Mumbai,15M,3,2023,2025,success
site_5397,"Khindipada-Bhandup West, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5104,"Kurla, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5402,"Malad West, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5394,"Mazgaon, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5807,"Mindspace-Malad West, Mumbai - MPCB",Mumbai,15M,4,2017,2025,success
site_5413,"Mulund West, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5398,"Navy Nagar-Colaba, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5112,"Powai, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5963,"Sewri, Mumbai - BMC",Mumbai,15M,3,2023,2025,success
site_5961,"Shivaji Nagar, Mumbai - BMC",Mumbai,15M,3,2023,2025,success
site_5403,"Siddharth Nagar-Worli, Mumbai - IITM",Mumbai,15M,9,2017,2025,success
site_5119,"Sion, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5106,"Vile Parle West, Mumbai - MPCB",Mumbai,15M,9,2017,2025,success
site_5115,"Worli, Mumbai -MPCB",Mumbai,15M,0,,,success
site_5490,"Town Hall, Munger - BSPCB",Munger,15M,9,2017,2025,success
site_5041,"Murthal, Sonipat - HSPCB",Murthal,15M,9,2017,2025,success
site_1550,"New Mandi, Muzaffarnagar - UPPCB",Muzaffarnagar,15M,9,2017,2025,success
site_5370,"Buddha Colony, Muzaffarpur - BSPCB",Muzaffarpur,15M,9,2017,2025,success
site_5479,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB",Muzaffarpur,15M,9,2017,2025,success
site_158,"Muzaffarpur Collectorate, Muzaffarpur - BSPCB",Muzaffarpur,15M,11,2015,2025,success
site_5706,"Christianpatty, Nagaon - PCBA",Nagaon,15M,4,2017,2025,success
site_5616,"Velippalayam, Nagapattinam - TNPCB",Nagapattinam,15M,9,2017,2025,success
site_5778,"Karni Colony, Nagaur - RSPCB",Nagaur,15M,4,2017,2025,success
site_5792,"Ambazari, Nagpur - MPCB",Nagpur,15M,4,2017,2025,success
site_5796,"Mahal, Nagpur - MPCB",Nagpur,15M,4,2017,2025,success
site_303,"Opp GPO Civil Lines, Nagpur - MPCB",Nagpur,15M,10,2016,2025,success
site_5793,"Ram Nagar, Nagpur - MPCB",Nagpur,15M,4,2017,2025,success
site_5446,"Naharlagun, Naharlagun - APSPCB",Naharlagun,15M,9,2017,2025,success
site_5668,"Bata Chowk, Nalbari - PCBA",Nalbari,15M,6,2017,2025,success
site_5795,"Sneh Nagar, Nanded - MPCB",Nanded,15M,4,2017,2025,success
site_5053,"Shastri Nagar, Narnaul - HSPCB",Narnaul,15M,9,2017,2025,success
site_304,"Gangapur Road, Nashik - MPCB",Nashik,15M,10,2016,2025,success
site_5782,"Hirawadi, Nashik - MPCB",Nashik,15M,4,2017,2025,success
site_5781,"MIDC Ambad, Nashik - MPCB",Nashik,15M,4,2017,2025,success
site_5779,"Pandav Nagari, Nashik - MPCB",Nashik,15M,4,2017,2025,success
site_5978,"SIPCOT Nathampannai, Pudukottai - TNPCB",Nathampannai,15M,3,2023,2025,success
site_261,"Airoli, Navi Mumbai - MPCB",Navi Mumbai,15M,17,2009,2025,success
site_5804,"CBD Belapur, Belapur - MPCB",Navi Mumbai,15M,4,2017,2025,success
site_5805,"Kopripada-Vashi, Navi Mumbai - MPCB",Navi Mumbai,15M,4,2017,2025,success
site_5114,"Mahape, Navi Mumbai - MPCB",Navi Mumbai,15M,9,2017,2025,success
site_5103,"Nerul, Navi Mumbai - MPCB",Navi Mumbai,15M,9,2017,2025,success
site_5815,"Sanpada, Navi Mumbai - MPCB",Navi Mumbai,15M,4,2017,2025,success
site_5401,"Sector-19A Nerul, Navi Mumbai - IITM",Navi Mumbai,15M,9,2017,2025,success
site_6087,"Ambedkar Nagar, Nellore - APPCB",Nellore,15M,0,,,success
site_103,"CRRI Mathura Road, Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_6078,"Cantonment Area, Delhi - DPCC",New Delhi,15M,0,,,success
site_6079,"Commonwealth Sports Complex, Delhi - DPCC",New Delhi,15M,0,,,success
site_118,"DTU, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_1421,"Dr. Karni Singh Shooting Range, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_106,"IGI Airport (T3), Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_6080,"IGNOU_Maidan Garhi, Delhi - DPCC",New Delhi,15M,0,,,success
site_114,"IHBAS, Dilshad Garden, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_6060,"IIT Delhi, Delhi - IITM",New Delhi,15M,1,2025,2025,success
site_109,"IMD Lodhi Road, Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_117,"ITO, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_6076,"JNU, Delhi - DPCC",New Delhi,15M,0,,,success
site_1424,"Jawaharlal Nehru Stadium, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_5395,"Lodhi Road, Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_1425,"Major Dhyan Chand National Stadium, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_122,"Mandir Marg, Delhi - DPCC",New Delhi,15M,17,2009,2025,success
site_1561,"Mundka, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_115,"NSIT Dwarka, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_1429,"Nehru Nagar, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_5852,"New Moti Bagh, Delhi - MHUA",New Delhi,15M,2,2023,2025,success
site_105,"North Campus, DU, Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_1428,"Okhla Phase-2, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_107,"Pusa, Delhi - IITM",New Delhi,15M,9,2017,2025,success
site_124,"R K Puram, Delhi - DPCC",New Delhi,15M,17,2009,2025,success
site_113,"Shadipur, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_119,"Sirifort, Delhi - CPCB",New Delhi,15M,17,2009,2025,success
site_1432,"Sonia Vihar, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_1562,"Sri Aurobindo Marg, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_6081,"Talkatora Garden, Delhi - DPCC",New Delhi,15M,0,,,success
site_1435,"Vivek Vihar, Delhi - DPCC",New Delhi,15M,9,2017,2025,success
site_5614,"Uchapatti, Madurai - TNPCB",Nilaiyur,15M,9,2017,2025,success
site_1541,"Knowledge Park - III, Greater Noida - UPPCB",Noida,15M,9,2017,2025,success
site_6089,"Prashant Garden, Khora - UPPCB",Noida,15M,0,,,success
site_153,"Sector - 125, Noida - UPPCB",Noida,15M,9,2017,2025,success
site_111,"Sector - 62, Noida - IITM",Noida,15M,9,2017,2025,success
site_5123,"Sector-1, Noida - UPPCB",Noida,15M,9,2017,2025,success
site_5122,"Sector-116, Noida - UPPCB",Noida,15M,9,2017,2025,success
site_5624,"Bombay Castel, Ooty - TNPCB",Ooty,15M,9,2017,2025,success
site_5621,"Kudikadu, Cuddalore - TNPCB",Pachchyankuppam,15M,9,2017,2025,success
site_1395,"Indira Colony Vistar, Pali - RSPCB",Pali,15M,9,2017,2025,success
site_5050,"Shyam Nagar, Palwal - HSPCB",Palwal,15M,9,2017,2025,success
site_161,"Sector-6, Panchkula - HSPCB",Panchkula,15M,2,2015,2016,success
site_5048,"Sector-18, Panipat - HSPCB",Panipat,15M,9,2017,2025,success
site_5799,"Sector-2E Kalamboli, Navi Mumbai - MPCB",Panvel,15M,4,2017,2025,success
site_5803,"Tondare-Taloja, Navi Mumbai - MPCB",Panvel,15M,4,2017,2025,success
site_5362,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",Pappankuppam,15M,9,2017,2025,success
site_6032,"Ponnusamy Nagar, Namakkal - TNPCB",Pappinayakkanpatti,15M,1,2025,2025,success
site_5794,"Masoom Colony, Parbhani - MPCB",Parbhani,15M,4,2017,2025,success
site_251,"ICRISAT Patancheru, Hyderabad - TSPCB",Patancheruvu,15M,9,2017,2025,success
site_5832,"Mohalbani Ghat, Pathardih - DMC",Pathardih,15M,3,2023,2025,success
site_1437,"Model Town, Patiala - PPCB",Patiala,15M,9,2017,2025,success
site_5336,"DRM Office Danapur, Patna - BSPCB",Patna,15M,9,2017,2025,success
site_5335,"Govt. High School Shikarpur, Patna - BSPCB",Patna,15M,9,2017,2025,success
site_157,"IGSC Planetarium Complex, Patna - BSPCB",Patna,15M,11,2015,2025,success
site_5261,"Muradpur, Patna - BSPCB",Patna,15M,9,2017,2025,success
site_5262,"Rajbansi Nagar, Patna - BSPCB",Patna,15M,9,2017,2025,success
site_5263,"Samanpura, Patna - BSPCB",Patna,15M,9,2017,2025,success
site_5981,"Rajiv Nagar, Vijayawada - APPCB",Payikapuram,15M,2,2024,2025,success
site_5997,"SIPCOT Industrial Park, Perundurai - TNPCB",Perundurai,15M,2,2024,2025,success
site_5406,"Bhosari,Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,15M,0,,,success
site_5988,"Bhumkar Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,15M,0,,,success
site_5763,"Gavalinagar, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,15M,4,2017,2025,success
site_5764,"Park Street Wakad, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,15M,4,2017,2025,success
site_5998,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",Pimpri-Chinchwad,15M,2,2024,2025,success
site_5765,"Thergaon, Pimpri Chinchwad - MPCB",Pimpri-Chinchwad,15M,4,2017,2025,success
site_5408,"Transport Nagar-Nigdi, Pimpri-Chinchwad- IITM",Pimpri-Chinchwad,15M,0,,,success
site_1402,"Sector-2 Industrial Area, Pithampur - MPPCB",Pithampur,15M,9,2017,2025,success
site_5685,"Kanuru, Vijayawada - APPCB",Poranki,15M,6,2017,2025,success
site_5721,"Pragati Nagar, Pratapgarh - RSPCB",Pratapgarh,15M,4,2017,2025,success
site_5461,"Jhunsi, Prayagraj - UPPCB",Prayagraj,15M,9,2017,2025,success
site_5459,"Motilal Nehru NIT, Prayagraj - UPPCB",Prayagraj,15M,9,2017,2025,success
site_5484,"Nagar Nigam, Prayagraj - UPPCB",Prayagraj,15M,9,2017,2025,success
site_5423,"Jawahar Nagar, Puducherry - PPCC",Puducherry,15M,9,2017,2025,success
site_5405,"Alandi, Pimpri-Chinchwad - IITM",Pune,15M,0,,,success
site_6012,"Dhankawadi, Pune - IITM",Pune,15M,1,2025,2025,success
site_5407,"Hadapsar, Pune - IITM",Pune,15M,9,2017,2025,success
site_292,"Karve Road, Pune - MPCB",Pune,15M,11,2015,2025,success
site_5766,"Katraj Dairy, Pune - MPCB",Pune,15M,4,2017,2025,success
site_5410,"MIT-Kothrud, Pune - IITM",Pune,15M,9,2017,2025,success
site_5404,"Mhada Colony, Pune - IITM",Pune,15M,9,2017,2025,success
site_5996,"Panchawati_Pashan, Pune - IITM",Pune,15M,2,2024,2025,success
site_5409,"Revenue Colony-Shivajinagar, Pune - IITM",Pune,15M,9,2017,2025,success
site_5767,"Savitribai Phule Pune University, Pune - MPCB",Pune,15M,4,2017,2025,success
site_5654,"Krishak Nagar, Raipur - CECB",Purena,15M,9,2017,2025,success
site_6069,"Indira Nagar, Raebareli - NTPC Unchahar",Raebareli,15M,0,,,success
site_5414,"Haji Colony, Raichur - KSPCB",Raichur,15M,9,2017,2025,success
site_5652,"AIIMS, Raipur - CECB",Raipur,15M,9,2017,2025,success
site_5655,"Bhatagaon New ISBT, Raipur - CECB",Raipur,15M,9,2017,2025,success
site_5672,"Divisional Forest Office, Rairangpur - OSPCB",Rairangpur,15M,6,2017,2025,success
site_5269,"Deen Dayal Nagar, Sagar - MPPCB",Rajakhedi,15M,9,2017,2025,success
site_5489,"Dangi Tola, Rajgir - BSPCB",Rajgir,15M,9,2017,2025,success
site_6068,"Mavdi, Rajkot - Nexteng Enviro",Rajkot,15M,0,,,success
site_5625,"Chalai Bazaar, Ramanathapuram - TNPCB",Ramanathapuram,15M,9,2017,2025,success
site_5986,"Mahabir Colliery, Asansol - WBPCB",Raniganj,15M,2,2024,2025,success
site_5995,"Trivenidevi Bhalotia College, Asansol - WBPCB",Raniganj,15M,2,2024,2025,success
site_5617,"VOC Nagar_SIPCOT, Ranipet - TNPCB",Ranipet,15M,9,2017,2025,success
site_1538,"Ratanpura, Rupnagar - Ambuja Cements",Ratanpura,15M,9,2017,2025,success
site_5042,"Shasthri Nagar, Ratlam - IPCA Lab",Ratlam,15M,9,2017,2025,success
site_5597,"IITH Kandi, Hyderabad - TSPCB",Regional,15M,9,2017,2025,success
site_6062,"Khrew, Pampore - JKPCC",Regional,15M,1,2025,2025,success
site_5703,"Shivaji Nagar, Rishikesh - UKPCB",Rishikesh,15M,4,2017,2025,success
site_5482,"Rohta, Agra - UPPCB",Rohta,15M,9,2017,2025,success
site_5675,"Raghunathpali, Rourkela - OSPCB",Rourkela,15M,6,2017,2025,success
site_5688,"Sector-2, Rourkela - OSPCB",Rourkela,15M,6,2017,2025,success
site_6092,"SRM University, Modinagar - UPPCB",Sadabad Jakhaiva,15M,0,,,success
site_5662,"Civil Lines, Sagar - MPPCB",Sagar,15M,9,2017,2025,success
site_5551,"Police Line, Saharsa - BSPCB",Saharsa,15M,9,2017,2025,success
site_5068,"Sahilara, Maihar - KJS Cements",Sahilara,15M,9,2017,2025,success
site_5622,"Sona College of Technology, Salem - TNPCB",Salem,15M,9,2017,2025,success
site_5552,"DM Office_Kasipur, Samastipur - BSPCB",Samastipur,15M,9,2017,2025,success
site_5485,"Dada Peer, Sasaram - BSPCB",Sasaram,15M,9,2017,2025,success
site_147,"MD University, Rohtak - HSPCB",Sasroli,15M,10,2016,2025,success
site_6075,"Koyana Nagar, Satara - MPCB",Satara,15M,0,,,success
site_1433,"Bandhavgar Colony, Satna - Birla Cement",Satna,15M,9,2017,2025,success
site_5716,"Sahu Nagar, Sawai Madhopur - RSPCB",Sawai Madhopur,15M,4,2017,2025,success
site_5596,"ECIL Kapra, Hyderabad - TSPCB",Secunderabad,15M,9,2017,2025,success
site_5600,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",Secunderabad,15M,9,2017,2025,success
site_5611,"Semmandalam, Cuddalore - TNPCB",Semmandalam,15M,9,2017,2025,success
site_5593,"JN Stadium, Shillong - Meghalaya PCB",Shillong,15M,9,2017,2025,success
site_5131,"Lumpyngngad, Shillong - Meghalaya PCB",Shillong,15M,9,2017,2025,success
site_5266,"Vinoba Nagara, Shivamogga - KSPCB",Shivamogga,15M,9,2017,2025,success
site_5673,"Tata Township, Bileipada - OSPCB",Sialijoda,15M,6,2017,2025,success
site_5722,"Radhakishan Pura, Sikar - RSPCB",Sikar,15M,4,2017,2025,success
site_5684,"Tarapur, Silchar - PCBA",Silchar,15M,6,2017,2025,success
site_1419,"Ward-32 Bapupara, Siliguri - WBPCB",Siliguri,15M,9,2017,2025,success
site_5705,"Vedhaynath Colony, Sirohi - RSPCB",Sirohi,15M,4,2017,2025,success
site_5051,"F-Block, Sirsa - HSPCB",Sirsa,15M,9,2017,2025,success
site_5658,"Girls College, Sivasagar - PCBA",Sivasagar,15M,9,2017,2025,success
site_5553,"Chitragupta Nagar, Siwan - BSPCB",Siwan,15M,9,2017,2025,success
site_5777,"Dnyaneshwar Nagar, Solapur - MPCB",Solapur,15M,4,2017,2025,success
site_5776,"Ratandeep Housing Society, Solapur - MPCB",Solapur,15M,4,2017,2025,success
site_302,"Solapur, Solapur - MPCB",Solapur,15M,10,2016,2025,success
site_5669,"Central Academy for SFS, Byrnihat - PCBA",Sonai N.C.,15M,6,2017,2025,success
site_5626,"Bharathidasan University, Palkalaiperur - TNPCB",Sooriyur,15M,9,2017,2025,success
site_5719,"Old City, Sri Ganganagar - RSPCB",Sri Ganganagar,15M,4,2017,2025,success
site_6010,"Police Line, Sri Vijaya Puram - ANPCC",Sri Vijaya Puram,15M,1,2025,2025,success
site_6061,"Khunmoh, Srinagar - JKPCC",Srinagar,15M,1,2025,2025,success
